Relativzeit;Datum;Absolutzeit;Every cycle;CW_DEVICE_READY;CW_NO_READ;CW_GOOD_READ;CW_EXTERNAL_OUTPUT_1;CW_EXTERNAL_OUTPUT_2;CW_RESULT_1;CW_RESULT_2;CW_SYSTEM_READY;CW_EXTERNAL_INPUT_1;CW_EXTERNAL_INPUT_2;CW_SENSOR_1;CW_SENSOR_2;CW_RESERVED_02;CW_RESERVED_03;CW_TRIGGER_SENSOR_NO;CW_TRIGGER_SENSOR_NC;GOOD_READ;NO_READ;DEVICE_READY;SYSTEM_READY;ATR_DO_STATE;HEAD_01;HEAD_03;HEAD_04;HEAD_05;DATA_01;DATA_02;DATA_03;DATA_04;DATA_05;DATA_06;DATA_07;DATA_08;DATA_09;DATA_10;DATA_11;DATA_12;DATA_13;DATA_14;DATA_15;DATA_16;DATA_17;DATA_18;DATA_19;DATA_20;DATA_21;DATA_22;DATA_23;DATA_24;DATA_25;DATA_26;DATA_27;ATR.IN.HEADER.RESERVED_05;ATR.IN.HEADER.BUFFER_OVERRUN;ATR.IN.HEADER.RESERVED_04;ATR.IN.HEADER.RESERVED_03;ATR.IN.HEADER.PLCERROR;ATR.IN.HEADER.HEARTBEAT;ATR.IN.HEADER.RESERVED_02;ATR.IN.HEADER.RESERVED_01;ATR.IN.HEADER.TRANSMIT_COUNT_BACK_B;ATR.IN.HEADER.RECIEVE_LENGTH_LSB_B;ATR.IN.HEADER.RECIEVE_LENGTH_MSB_B;ATR.IN.HEADER.RECIEVE_COUNT_B;BARCODE_AC[1];BARCODE_AC[2];BARCODE_AC[3];BARCODE_AC[4];BARCODE_AC[5];BARCODE_AC[6];BARCODE_AC[7];BARCODE_AC[8];BARCODE_AC[9];BARCODE_AC[10];BARCODE_AC[11];BARCODE_AC[12];Semicolon;B_BARCODE_AC[1];B_BARCODE_AC[2];B_BARCODE_AC[3];B_BARCODE_AC[4];B_BARCODE_AC[5];B_BARCODE_AC[6];B_BARCODE_AC[7];B_BARCODE_AC[8];B_BARCODE_AC[9];B_BARCODE_AC[10];B_BARCODE_AC[11];B_BARCODE_AC[12];TG_B.STATUS;xray_machine_ok;xray_ready;xray_power_on;Trigger;Fehler
3144736;13.03.2020;11:11:00.736;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3145694;13.03.2020;11:11:01.694;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3145735;13.03.2020;11:11:01.735;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3146701;13.03.2020;11:11:02.701;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3147701;13.03.2020;11:11:03.701;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3148689;13.03.2020;11:11:04.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3148733;13.03.2020;11:11:04.733;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3149702;13.03.2020;11:11:05.702;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3150691;13.03.2020;11:11:06.691;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3150733;13.03.2020;11:11:06.733;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3151702;13.03.2020;11:11:07.702;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3151746;13.03.2020;11:11:07.746;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3152698;13.03.2020;11:11:08.698;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3153710;13.03.2020;11:11:09.710;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3154681;13.03.2020;11:11:10.681;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3154713;13.03.2020;11:11:10.713;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3155686;13.03.2020;11:11:11.686;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3155732;13.03.2020;11:11:11.732;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3156732;13.03.2020;11:11:12.732;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3157683;13.03.2020;11:11:13.683;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3157716;13.03.2020;11:11:13.716;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3158701;13.03.2020;11:11:14.701;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3159699;13.03.2020;11:11:15.699;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3159740;13.03.2020;11:11:15.740;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3160692;13.03.2020;11:11:16.692;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3160734;13.03.2020;11:11:16.734;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3161709;13.03.2020;11:11:17.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3162708;13.03.2020;11:11:18.708;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3163702;13.03.2020;11:11:19.702;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;147;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3164003;13.03.2020;11:11:20.003;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3164036;13.03.2020;11:11:20.036;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3164366;13.03.2020;11:11:20.366;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;0;1;0;0
3164708;13.03.2020;11:11:20.708;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;0;1;0;0
3164858;13.03.2020;11:11:20.858;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3165397;13.03.2020;11:11:21.397;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;0;1;0;0
3165707;13.03.2020;11:11:21.707;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;0;1;0;0
3165885;13.03.2020;11:11:21.885;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3166689;13.03.2020;11:11:22.689;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3166732;13.03.2020;11:11:22.732;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3167681;13.03.2020;11:11:23.681;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3167713;13.03.2020;11:11:23.713;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3168676;13.03.2020;11:11:24.676;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3168709;13.03.2020;11:11:24.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3169688;13.03.2020;11:11:25.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3169732;13.03.2020;11:11:25.732;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3170709;13.03.2020;11:11:26.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3171691;13.03.2020;11:11:27.691;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3172688;13.03.2020;11:11:28.688;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3172731;13.03.2020;11:11:28.731;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3173677;13.03.2020;11:11:29.677;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3173709;13.03.2020;11:11:29.709;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3174713;13.03.2020;11:11:30.713;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3175701;13.03.2020;11:11:31.701;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3175743;13.03.2020;11:11:31.743;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3176699;13.03.2020;11:11:32.699;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3177697;13.03.2020;11:11:33.697;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3178684;13.03.2020;11:11:34.684;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3178716;13.03.2020;11:11:34.716;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3179692;13.03.2020;11:11:35.692;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3179739;13.03.2020;11:11:35.739;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
3180708;13.03.2020;11:11:36.708;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;13;0;72;72;72;72;72;72;72;72;72;72;72;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;13;0;148;48;53;57;48;49;50;51;55;54;48;32;32;59;72;72;72;72;72;72;72;72;72;72;72;32;32;1;1;1;0;0
