Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 525;IB 526;IB 527;IB 528;IB 529;IB 530;IB 531;QB 512;QB 513;QB 514;QB 515;QB 516;QB 517;QB 518;QB 519;QB 520;QB 521;QB 522;QB 523;QB 524;QB 525;SEND_BUFFER[2];SEND_BUFFER[3];SEND_BUFFER[4];SEND_BUFFER[5];SEND_BUFFER[6];SEND_BUFFER[7];SEND_BUFFER[8];SEND_BUFFER[9];SEND_BUFFER[10];SEND_BUFFER[11];SEND_BUFFER[12];SEND_BUFFER[13];SEND_BUFFER[14];RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];RCV_BUFFER.SCR_RES.RESULT_AC[5];RCV_BUFFER.SCR_RES.RESULT_AC[6];SEND_BUFFER[1];IB 532;QB 526;QB 527;QB 528;Trigger;Fehler
80205035;26.03.2020;14:26:59.035;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
80214573;26.03.2020;14:27:08.573;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;65;32;32;48;65;0;0;0;0;0
80214605;26.03.2020;14:27:08.605;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80218547;26.03.2020;14:27:12.547;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80218683;26.03.2020;14:27:12.683;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80219917;26.03.2020;14:27:13.917;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80220123;26.03.2020;14:27:14.123;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80220639;26.03.2020;14:27:14.639;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80220712;26.03.2020;14:27:14.712;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;17;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80220780;26.03.2020;14:27:14.780;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;17;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80220815;26.03.2020;14:27:14.815;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80221626;26.03.2020;14:27:15.626;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80225108;26.03.2020;14:27:19.108;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80226711;26.03.2020;14:27:20.711;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80226779;26.03.2020;14:27:20.779;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80226815;26.03.2020;14:27:20.815;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80227432;26.03.2020;14:27:21.432;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80227633;26.03.2020;14:27:21.633;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80228951;26.03.2020;14:27:22.951;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;50;49;32;32;72;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;49;48;32;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80228986;26.03.2020;14:27:22.986;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;57;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;32;32;32;32;48;65;0;0;0;0;0
80229020;26.03.2020;14:27:23.020;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80238793;26.03.2020;14:27:32.793;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80238828;26.03.2020;14:27:32.828;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80278158;26.03.2020;14:28:12.158;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80364164;26.03.2020;14:29:38.164;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80376294;26.03.2020;14:29:50.294;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80376384;26.03.2020;14:29:50.384;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80377455;26.03.2020;14:29:51.455;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80377561;26.03.2020;14:29:51.561;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80378254;26.03.2020;14:29:52.254;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80378344;26.03.2020;14:29:52.344;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;17;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80378378;26.03.2020;14:29:52.378;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80378819;26.03.2020;14:29:52.819;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80378920;26.03.2020;14:29:52.920;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80378954;26.03.2020;14:29:52.954;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80382734;26.03.2020;14:29:56.734;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80384015;26.03.2020;14:29:58.015;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80384082;26.03.2020;14:29:58.082;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80384115;26.03.2020;14:29:58.115;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80384787;26.03.2020;14:29:58.787;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80385191;26.03.2020;14:29:59.191;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80386330;26.03.2020;14:30:00.330;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80386401;26.03.2020;14:30:00.401;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80386440;26.03.2020;14:30:00.440;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;49;48;32;32;78;32;49;65;50;0;0;14;48;49;53;55;54;48;48;50;56;54;32;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80387985;26.03.2020;14:30:01.985;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;16;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80388025;26.03.2020;14:30:02.025;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80397570;26.03.2020;14:30:11.570;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;48;49;53;55;54;48;48;50;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80397603;26.03.2020;14:30:11.603;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80408892;26.03.2020;14:30:22.892;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80409027;26.03.2020;14:30:23.027;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80410285;26.03.2020;14:30:24.285;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80410651;26.03.2020;14:30:24.651;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80410965;26.03.2020;14:30:24.965;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80411000;26.03.2020;14:30:25.000;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;50;50;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
80411035;26.03.2020;14:30:25.035;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;16;0;14;48;49;53;55;54;48;48;50;56;54;32;57;53;48;52;49;56;51;50;50;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
80411068;26.03.2020;14:30:25.068;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;17;0;14;48;57;53;48;52;49;56;51;50;50;32;57;53;48;52;49;56;51;50;50;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
80411102;26.03.2020;14:30:25.102;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;17;0;14;48;57;53;48;52;49;56;51;50;50;32;57;53;48;52;49;56;51;50;50;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
80411136;26.03.2020;14:30:25.136;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;50;56;54;32;32;78;32;49;82;50;0;0;14;48;57;53;48;52;49;56;51;50;50;32;57;53;48;52;49;56;51;50;50;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
