Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 527;IB 530;QB 512;QB 514;QB 515;QB 516;RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];IB 532;DI_RCV.State;DI_RCV.InSequence;DI_RCV.OutRequest;DI_RCV.OutSequence;DI_RCV.InBuffer[1];DI_RCV.InBuffer[2];DI_RCV.InBuffer[3];DI_RCV.InBuffer[0];DI_RCV.InRequest;DI_RCV.RecieveLength;DI_RCV.CurrentLength;DI_SND.State;DI_SND.InBuffer0;DI_SND.InBuffer1;DI_SND.InBuffer2;DI_SND.InBuffer3;DI_SND.OutBuffer0;DI_SND.OutBuffer1;DI_SND.OutBuffer2;DI_SND.OutBuffer3;DI_RCV.Rack;DI_RCV.Slot;DI_RCV.SubAddr;DI_SND.InRequest;DI_SND.InSequence;DI_SND.OutRequest;DI_SND.OutSequence;DI_SND.RemainingLength;DI_SND.CurrentLength;DI_SND.LastSegmentLength;DI_SND.Rack;DI_SND.Slot;DI_SND.SubAddr;Trigger;Fehler
1926743;06.04.2020;13:17:28.743;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;52;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;2;0;0;0;48;16;0;14;48;0;0;0;16;0;16;1;0;14;14;0;0;0;0;0
1926775;06.04.2020;13:17:28.775;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;48;48;52;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;16;16;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
1926809;06.04.2020;13:17:28.809;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;48;48;52;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;16;16;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
1926842;06.04.2020;13:17:28.842;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;49;56;48;51;50;54;48;48;52;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;113;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1926878;06.04.2020;13:17:28.878;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;52;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1927567;06.04.2020;13:17:29.567;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;52;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1931189;06.04.2020;13:17:33.189;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;52;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1931537;06.04.2020;13:17:33.537;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;49;56;48;51;50;54;48;48;52;72;65;32;0;0;0;48;49;56;48;51;50;54;48;48;52;32;32;72;32;49;65;50;65;65;4;1;32;1;0;18;48;33;32;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1931581;06.04.2020;13:17:33.581;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;52;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1932690;06.04.2020;13:17:34.690;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;52;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1933496;06.04.2020;13:17:35.496;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;52;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1933609;06.04.2020;13:17:35.609;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;52;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1934535;06.04.2020;13:17:36.535;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;33;0;16;48;49;56;48;51;50;54;48;48;55;72;65;32;0;0;0;48;49;56;48;51;50;54;48;48;55;32;32;72;32;49;65;32;32;65;4;0;32;1;0;16;48;33;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1934584;06.04.2020;13:17:36.584;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1935002;06.04.2020;13:17:37.002;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1939734;06.04.2020;13:17:41.734;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;49;56;48;51;50;54;48;48;55;72;65;32;0;0;0;32;49;56;48;51;50;54;48;48;55;32;32;72;32;49;65;50;65;65;2;1;32;1;0;1;48;0;32;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1939766;06.04.2020;13:17:41.766;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1939800;06.04.2020;13:17:41.800;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1952029;06.04.2020;13:17:54.029;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1952163;06.04.2020;13:17:54.163;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1953156;06.04.2020;13:17:55.156;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1953190;06.04.2020;13:17:55.190;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1953225;06.04.2020;13:17:55.225;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1953435;06.04.2020;13:17:55.435;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1954082;06.04.2020;13:17:56.082;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;0;0;1;0;14;14;14;0;0;0;0;0
1954114;06.04.2020;13:17:56.114;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;55;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;1;0;0;0;48;0;0;14;48;0;0;0;0;0;16;0;14;14;14;0;0;0;0;0
1954146;06.04.2020;13:17:56.146;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;48;48;55;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;16;16;18;18;4;16;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
1954183;06.04.2020;13:17:56.183;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;48;48;55;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
1954217;06.04.2020;13:17:56.217;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;48;48;55;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;112;18;18;5;17;0;0;0;17;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1954254;06.04.2020;13:17:56.254;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1954606;06.04.2020;13:17:56.606;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1958609;06.04.2020;13:18:00.609;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1959791;06.04.2020;13:18:01.791;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1960602;06.04.2020;13:18:02.602;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1960911;06.04.2020;13:18:02.911;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;55;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1961518;06.04.2020;13:18:03.518;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;32;0;0;0;48;49;56;48;51;50;54;48;48;56;32;32;72;32;49;65;32;32;65;4;1;32;1;0;16;48;33;32;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1961562;06.04.2020;13:18:03.562;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1961596;06.04.2020;13:18:03.596;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1962015;06.04.2020;13:18:04.015;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1969114;06.04.2020;13:18:11.114;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;2;0;32;0;0;1;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1969150;06.04.2020;13:18:11.150;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;4;0;32;1;0;0;48;33;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
1969186;06.04.2020;13:18:11.186;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2007201;06.04.2020;13:18:49.201;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2007268;06.04.2020;13:18:49.268;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2008541;06.04.2020;13:18:50.541;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2008937;06.04.2020;13:18:50.937;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2009253;06.04.2020;13:18:51.253;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;0;0;1;0;14;14;14;0;0;0;0;0
2009284;06.04.2020;13:18:51.284;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;1;0;0;0;48;0;0;14;48;0;0;0;0;0;16;0;14;14;14;0;0;0;0;0
2009317;06.04.2020;13:18:51.317;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;48;48;56;72;65;16;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;16;16;18;18;4;16;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
2009352;06.04.2020;13:18:51.352;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;48;48;56;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
2009420;06.04.2020;13:18:51.420;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;48;48;56;72;65;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;112;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2009471;06.04.2020;13:18:51.471;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2010370;06.04.2020;13:18:52.370;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2013715;06.04.2020;13:18:55.715;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2015559;06.04.2020;13:18:57.559;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2016064;06.04.2020;13:18:58.064;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2016365;06.04.2020;13:18:58.365;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2017829;06.04.2020;13:18:59.829;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;48;48;56;72;65;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
2020526;06.04.2020;13:19:02.526;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;16;48;49;56;48;51;50;54;48;48;57;72;82;33;0;0;0;48;49;56;48;51;50;32;32;32;32;32;32;32;32;32;32;32;32;65;4;0;32;1;0;16;48;33;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
